1304,"Kovács 85 EV - Villamosmérnök",,"Egyéni Vállalkozó / Szakértő","Szekszárd, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1305,"Szabó 86 Tech-Consult",,"Egyéni Vállalkozó / Szakértő","Budapest, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1306,"Varga 87 Automation Partner",,"Egyéni Vállalkozó / Szakértő","Tolna, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1307,"Horváth 88 Energetikai Szakértő",,"Egyéni Vállalkozó / Szakértő","Szekszárd, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1308,"Németh 89 Rendszergazda",,"Egyéni Vállalkozó / Szakértő","Budapest, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1309,"Kovács 90 EV - Villamosmérnök",,"Egyéni Vállalkozó / Szakértő","Tolna, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1310,"Szabó 91 Tech-Consult",,"Egyéni Vállalkozó / Szakértő","Szekszárd, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1311,"Varga 92 Automation Partner",,"Egyéni Vállalkozó / Szakértő","Budapest, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1312,"Horváth 93 Energetikai Szakértő",,"Egyéni Vállalkozó / Szakértő","Tolna, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1313,"Németh 94 Rendszergazda",,"Egyéni Vállalkozó / Szakértő","Szekszárd, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1314,"Kovács 95 EV - Villamosmérnök",,"Egyéni Vállalkozó / Szakértő","Budapest, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1315,"Szabó 96 Tech-Consult",,"Egyéni Vállalkozó / Szakértő","Tolna, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1316,"Varga 97 Automation Partner",,"Egyéni Vállalkozó / Szakértő","Szekszárd, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1317,"Horváth 98 Energetikai Szakértő",,"Egyéni Vállalkozó / Szakértő","Budapest, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1318,"Németh 99 Rendszergazda",,"Egyéni Vállalkozó / Szakértő","Tolna, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1319,"Kovács 100 EV - Villamosmérnök",,"Egyéni Vállalkozó / Szakértő","Szekszárd, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1320,"Szabó 101 Tech-Consult",,"Egyéni Vállalkozó / Szakértő","Budapest, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1321,"Varga 102 Automation Partner",,"Egyéni Vállalkozó / Szakértő","Tolna, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1322,"Horváth 103 Energetikai Szakértő",,"Egyéni Vállalkozó / Szakértő","Szekszárd, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1323,"Németh 104 Rendszergazda",,"Egyéni Vállalkozó / Szakértő","Budapest, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1324,"Kovács 105 EV - Villamosmérnök",,"Egyéni Vállalkozó / Szakértő","Tolna, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1325,"Szabó 106 Tech-Consult",,"Egyéni Vállalkozó / Szakértő","Szekszárd, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1326,"Varga 107 Automation Partner",,"Egyéni Vállalkozó / Szakértő","Budapest, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1327,"Horváth 108 Energetikai Szakértő",,"Egyéni Vállalkozó / Szakértő","Tolna, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1328,"Németh 109 Rendszergazda",,"Egyéni Vállalkozó / Szakértő","Szekszárd, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1329,"Kovács 110 EV - Villamosmérnök",,"Egyéni Vállalkozó / Szakértő","Budapest, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1330,"Szabó 111 Tech-Consult",,"Egyéni Vállalkozó / Szakértő","Tolna, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1331,"Varga 112 Automation Partner",,"Egyéni Vállalkozó / Szakértő","Szekszárd, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1332,"Horváth 113 Energetikai Szakértő",,"Egyéni Vállalkozó / Szakértő","Budapest, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1333,"Németh 114 Rendszergazda",,"Egyéni Vállalkozó / Szakértő","Tolna, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1334,"Kovács 115 EV - Villamosmérnök",,"Egyéni Vállalkozó / Szakértő","Szekszárd, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1335,"Szabó 116 Tech-Consult",,"Egyéni Vállalkozó / Szakértő","Budapest, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1336,"Varga 117 Automation Partner",,"Egyéni Vállalkozó / Szakértő","Tolna, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1337,"Horváth 118 Energetikai Szakértő",,"Egyéni Vállalkozó / Szakértő","Szekszárd, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1338,"Németh 119 Rendszergazda",,"Egyéni Vállalkozó / Szakértő","Budapest, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1339,"Kovács 120 EV - Villamosmérnök",,"Egyéni Vállalkozó / Szakértő","Tolna, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1340,"Szabó 121 Tech-Consult",,"Egyéni Vállalkozó / Szakértő","Szekszárd, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1341,"Varga 122 Automation Partner",,"Egyéni Vállalkozó / Szakértő","Budapest, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1342,"Horváth 123 Energetikai Szakértő",,"Egyéni Vállalkozó / Szakértő","Tolna, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1343,"Németh 124 Rendszergazda",,"Egyéni Vállalkozó / Szakértő","Szekszárd, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1344,"Kovács 125 EV - Villamosmérnök",,"Egyéni Vállalkozó / Szakértő","Budapest, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1345,"Szabó 126 Tech-Consult",,"Egyéni Vállalkozó / Szakértő","Tolna, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1346,"Varga 127 Automation Partner",,"Egyéni Vállalkozó / Szakértő","Szekszárd, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1347,"Horváth 128 Energetikai Szakértő",,"Egyéni Vállalkozó / Szakértő","Budapest, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1348,"Németh 129 Rendszergazda",,"Egyéni Vállalkozó / Szakértő","Tolna, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1349,"Kovács 130 EV - Villamosmérnök",,"Egyéni Vállalkozó / Szakértő","Szekszárd, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1350,"Szabó 131 Tech-Consult",,"Egyéni Vállalkozó / Szakértő","Budapest, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1351,"Varga 132 Automation Partner",,"Egyéni Vállalkozó / Szakértő","Tolna, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1352,"Horváth 133 Energetikai Szakértő",,"Egyéni Vállalkozó / Szakértő","Szekszárd, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1353,"Németh 134 Rendszergazda",,"Egyéni Vállalkozó / Szakértő","Budapest, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1354,"Kovács 135 EV - Villamosmérnök",,"Egyéni Vállalkozó / Szakértő","Tolna, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1355,"Szabó 136 Tech-Consult",,"Egyéni Vállalkozó / Szakértő","Szekszárd, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1356,"Varga 137 Automation Partner",,"Egyéni Vállalkozó / Szakértő","Budapest, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1357,"Horváth 138 Energetikai Szakértő",,"Egyéni Vállalkozó / Szakértő","Tolna, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1358,"Németh 139 Rendszergazda",,"Egyéni Vállalkozó / Szakértő","Szekszárd, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1359,"Kovács 140 EV - Villamosmérnök",,"Egyéni Vállalkozó / Szakértő","Budapest, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1360,"Szabó 141 Tech-Consult",,"Egyéni Vállalkozó / Szakértő","Tolna, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1361,"Varga 142 Automation Partner",,"Egyéni Vállalkozó / Szakértő","Szekszárd, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1362,"Horváth 143 Energetikai Szakértő",,"Egyéni Vállalkozó / Szakértő","Budapest, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1363,"Németh 144 Rendszergazda",,"Egyéni Vállalkozó / Szakértő","Tolna, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1364,"Kovács 145 EV - Villamosmérnök",,"Egyéni Vállalkozó / Szakértő","Szekszárd, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1365,"Szabó 146 Tech-Consult",,"Egyéni Vállalkozó / Szakértő","Budapest, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1366,"Varga 147 Automation Partner",,"Egyéni Vállalkozó / Szakértő","Tolna, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1367,"Horváth 148 Energetikai Szakértő",,"Egyéni Vállalkozó / Szakértő","Szekszárd, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1368,"Németh 149 Rendszergazda",,"Egyéni Vállalkozó / Szakértő","Budapest, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1369,"Kovács 150 EV - Villamosmérnök",,"Egyéni Vállalkozó / Szakértő","Tolna, HU",,,85,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1370,"Müller 1 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1371,"Müller 2 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1372,"Müller 3 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1373,"Müller 4 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1374,"Müller 5 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1375,"Müller 6 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1376,"Müller 7 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1377,"Müller 8 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1378,"Müller 9 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1379,"Müller 10 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1380,"Müller 11 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1381,"Müller 12 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1382,"Müller 13 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1383,"Müller 14 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1384,"Müller 15 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1385,"Müller 16 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1386,"Müller 17 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1387,"Müller 18 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1388,"Müller 19 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1389,"Müller 20 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1390,"Müller 21 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1391,"Müller 22 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1392,"Müller 23 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1393,"Müller 24 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1394,"Müller 25 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1395,"Müller 26 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1396,"Müller 27 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1397,"Müller 28 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1398,"Müller 29 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1399,"Müller 30 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1400,"Müller 31 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1401,"Müller 32 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1402,"Müller 33 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1403,"Müller 34 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1404,"Müller 35 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1405,"Müller 36 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1406,"Müller 37 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1407,"Müller 38 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1408,"Müller 39 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1409,"Müller 40 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1410,"Müller 41 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1411,"Müller 42 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1412,"Müller 43 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1413,"Müller 44 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1414,"Müller 45 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1415,"Müller 46 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1416,"Müller 47 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1417,"Müller 48 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1418,"Müller 49 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1419,"Müller 50 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1420,"Müller 51 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1421,"Müller 52 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1422,"Müller 53 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1423,"Müller 54 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1424,"Müller 55 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1425,"Müller 56 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1426,"Müller 57 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1427,"Müller 58 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1428,"Müller 59 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1429,"Müller 60 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1430,"Müller 61 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1431,"Müller 62 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1432,"Müller 63 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1433,"Müller 64 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1434,"Müller 65 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1435,"Müller 66 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1436,"Müller 67 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1437,"Müller 68 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1438,"Müller 69 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1439,"Müller 70 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1440,"Müller 71 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1441,"Müller 72 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1442,"Müller 73 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1443,"Müller 74 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1444,"Müller 75 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1445,"Müller 76 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1446,"Müller 77 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1447,"Müller 78 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1448,"Müller 79 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1449,"Müller 80 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1450,"Müller 81 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1451,"Müller 82 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1452,"Müller 83 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1453,"Müller 84 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1454,"Müller 85 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1455,"Müller 86 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1456,"Müller 87 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1457,"Müller 88 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1458,"Müller 89 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1459,"Müller 90 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1460,"Müller 91 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1461,"Müller 92 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
1462,"Müller 93 Engineering Services",,"Independent Precision Engineer","Zürich, CH",,,92,Entrepreneur-Batch,new,"2026-04-29 20:58:34"
